1241_1527_3077.txt (2520.40816327, 0.0) (2747.95918367, 0.007) (2319.3877551, 0.0) (2707.14285714, 0.0, (-1000000.0, 10.0))
2544_3817_194.txt (3533.67346939, 0.0) (3526.53061224, 0.001) (3136.73469388, 0.0) (3533.67346939, 0.0, (-1000000.0, -1.0))
4947_6939_5645.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4095.91836735, 0.0) (4218.36734694, 0.0, (-1000000.0, 20.0))
373_566_92.txt (576.530612245, 0.0) (588.775510204, 0.002) (513.265306122, 0.0) (584.693877551, 0.0, (-1000000.0, 10.0))
1269_1591_3518.txt (3009.18367347, 0.0) (3272.44897959, 0.042) (2888.7755102, 0.0) (3069.3877551, 0.0, (-1000000.0, 30.0))
4533_6001_4323.txt (3747.95918367, 0.0) (3975.51020408, 0.0) (3801.02040816, 0.0) (4077.55102041, 0.0, (-1000000.0, 10.0))
4120_5599_3209.txt (3878.57142857, 0.0) (4138.7755102, 0.0) (3905.10204082, 0.0) (4138.7755102, 0.0, (-1000000.0, 30.0))
4813_6696_2740.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4168.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 80.0))
1114_1791_930.txt (1678.57142857, 0.0) (1802.04081633, 0.026) (1456.12244898, 0.0) (1710.20408163, 0.0, (-1000000.0, 10.0))
1761_2327_6577.txt (3857.14285714, 0.0) (4218.36734694, 0.0) (4109.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 90.0))
4441_6005_2952.txt (4062.24489796, 0.0) (4218.36734694, 0.0) (4007.14285714, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
3600_4949_7016.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
2998_4177_2315.txt (3593.87755102, 0.0) (3970.40816327, 0.019) (3303.06122449, 0.0) (3759.18367347, 0.0, (-1000000.0, 20.0))
1564_2029_2660.txt (2653.06122449, 0.0) (2971.42857143, 0.019) (2551.02040816, 0.0) (2879.59183673, 0.0, (-1000000.0, 20.0))
4581_6303_5124.txt (3955.10204082, 0.0) (4034.69387755, 0.0) (3873.46938776, 0.0) (4034.69387755, 0.0, (-1000000.0, 0.0))
381_710_449.txt (689.795918367, 0.0) (737.755102041, 0.012) (685.714285714, 0.0) (756.12244898, 0.0, (-1000000.0, 10.0))
4615_6258_6495.txt (4138.7755102, 0.0) (4218.36734694, 0.0) (4168.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 80.0))
1891_2865_1905.txt (2634.69387755, 0.0) (2935.71428571, 0.024) (2440.81632653, 0.0) (2777.55102041, 0.0, (-1000000.0, 10.0))
457_563_2290.txt (1782.65306122, 0.0) (1855.10204082, 0.0) (1778.57142857, 0.0) (1876.53061224, 0.0, (-1000000.0, 20.0))
551_568_3588.txt (2593.87755102, 0.0) (2965.30612245, 0.032) (2608.16326531, 0.0) (2823.46938776, 0.0, (-1000000.0, 20.0))
691_915_6615.txt (3780.6122449, 0.0) (4038.7755102, 0.0) (3630.6122449, 0.0) (4038.7755102, 0.0, (-1000000.0, 0.0))
5554_7535_3208.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (4023.46938776, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
5638_7891_4885.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
3876_5173_5549.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
2196_3495_945.txt (3082.65306122, 0.0) (3170.40816327, 0.0) (2810.20408163, 0.0) (3170.40816327, 0.0, (-1000000.0, 0.0))
3719_5243_2235.txt (4003.06122449, 0.0) (4188.7755102, 0.006) (3755.10204082, 0.0) (4100.0, 0.0, (-1000000.0, 20.0))
1398_1883_6690.txt (3986.73469388, 0.0) (4218.36734694, 0.0) (3990.81632653, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
5169_7145_2676.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
5874_8428_2140.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 60.0))
380_643_140.txt (644.897959184, 0.0) (672.448979592, 0.009) (563.265306122, 0.0) (659.183673469, 0.0, (-1000000.0, 10.0))
890_1483_3571.txt (2938.7755102, 0.0) (3164.28571429, 0.019) (2740.81632653, 0.0) (3069.3877551, 0.0, (-1000000.0, 20.0))
2602_3978_1634.txt (3354.08163265, 0.01) (3597.95918367, 0.03) (3017.34693878, 0.0) (3204.08163265, 0.0, (-1000000.0, 30.0))
137_458_2794.txt (1891.83673469, 0.0) (2217.34693878, 0.017) (1953.06122449, 0.0) (2148.97959184, 0.0, (-1000000.0, 60.0))
980_1258_5219.txt (3523.46938776, 0.0) (4066.32653061, 0.0) (3567.34693878, 0.0) (4066.32653061, 0.0, (-1000000.0, 0.0))
4833_6651_3367.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4025.51020408, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
58_177_1246.txt (787.755102041, 0.0) (915.306122449, 0.006) (839.795918367, 0.0) (883.673469388, 0.0, (-1000000.0, 80.0))
3875_5441_5540.txt (4043.87755102, 0.003) (4218.36734694, 0.003) (4059.18367347, 0.003) (4218.36734694, 0.003, (-1000000.0, 40.0))
3813_5003_4038.txt (3739.79591837, 0.0) (4218.36734694, 0.0) (3725.51020408, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
356_347_7309.txt (3866.32653061, 0.0) (4218.36734694, 0.001) (3712.24489796, 0.0) (4138.7755102, 0.0, (-1000000.0, 20.0))
3824_5001_4676.txt (3964.28571429, 0.0) (4218.36734694, 0.0) (4036.73469388, 0.0) (4218.36734694, 0.0, (-1000000.0, 60.0))
5042_7459_210.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
4732_6876_1289.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4116.32653061, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
3880_5391_5873.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4138.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 50.0))
6284_8900_3464.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4100.0, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
4792_6888_2372.txt (4159.18367347, 0.0) (4218.36734694, 0.0) (3993.87755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 0.0))
3922_5250_6690.txt (3962.24489796, 0.0) (4218.36734694, 0.0) (4082.65306122, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
394_590_927.txt (842.857142857, 0.001) (971.428571429, 0.008) (798.979591837, 0.001) (957.142857143, 0.001, (-1000000.0, 30.0))
2594_3524_1513.txt (3166.32653061, 0.0) (3298.97959184, 0.002) (2973.46938776, 0.0) (3315.30612245, 0.0, (-1000000.0, 10.0))
4016_5508_1012.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (3979.59183673, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
6365_8760_5103.txt (3941.83673469, 0.0) (4218.36734694, 0.0) (4155.10204082, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
2278_3168_2304.txt (2959.18367347, 0.005) (3334.69387755, 0.021) (2956.12244898, 0.0) (3293.87755102, 0.0, (-1000000.0, 40.0))
1820_2614_446.txt (2411.2244898, 0.0) (2445.91836735, 0.0) (2305.10204082, 0.0) (2458.16326531, 0.0, (-1000000.0, 20.0))
1969_2604_3555.txt (3356.12244898, 0.0) (3521.42857143, 0.0) (3046.93877551, 0.0) (3553.06122449, 0.0, (-1000000.0, 10.0))
1201_1962_2585.txt (2435.71428571, 0.0) (2552.04081633, 0.026) (2336.73469388, 0.0) (2501.02040816, 0.0, (-1000000.0, 10.0))
238_217_4844.txt (3156.12244898, 0.013) (3293.87755102, 0.025) (3008.16326531, 0.0) (3202.04081633, 0.0, (-1000000.0, 30.0))
3699_5211_2258.txt (3955.10204082, 0.0) (4218.36734694, 0.0) (3927.55102041, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
3390_4542_3144.txt (3866.32653061, 0.011) (4188.7755102, 0.011) (3639.79591837, 0.0) (3764.28571429, 0.0, (-1000000.0, 80.0))
1083_1550_426.txt (1409.18367347, 0.0) (1532.65306122, 0.001) (1396.93877551, 0.0) (1503.06122449, 0.0, (-1000000.0, 10.0))
3426_4970_3573.txt (3704.08163265, 0.0) (4109.18367347, 0.0) (3662.24489796, 0.0) (4109.18367347, 0.0, (-1000000.0, 0.0))
3886_5391_5919.txt (3855.10204082, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
5686_7951_5592.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
2974_4473_1570.txt (3709.18367347, 0.0) (4079.59183673, 0.022) (3525.51020408, 0.0) (3868.36734694, 0.0, (-1000000.0, 20.0))
3621_5438_139.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (3966.32653061, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
5595_7810_4049.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4188.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 90.0))
4831_6795_3366.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4138.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
3483_4618_5309.txt (4066.32653061, 0.0) (4218.36734694, 0.0) (3907.14285714, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
4664_6254_7391.txt (4159.18367347, 0.0) (4188.7755102, 0.0) (4057.14285714, 0.0) (4188.7755102, 0.0, (-1000000.0, 0.0))
3877_5222_5574.txt (3973.46938776, 0.0) (4218.36734694, 0.003) (3921.42857143, 0.0) (4159.18367347, 0.0, (-1000000.0, 40.0))
223_250_4569.txt (3207.14285714, 0.0) (3626.53061224, 0.034) (3047.95918367, 0.0) (3478.57142857, 0.0, (-1000000.0, 20.0))
5021_6951_7379.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (4188.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
1331_1837_5343.txt (3400.0, 0.0) (3805.10204082, 0.001) (3401.02040816, 0.0) (3827.55102041, 0.0, (-1000000.0, 10.0))
2626_3784_2366.txt (3563.26530612, 0.0) (3852.04081633, 0.017) (3318.36734694, 0.0) (3718.36734694, 0.0, (-1000000.0, 10.0))
71_321_1258.txt (1005.10204082, 0.0) (1057.14285714, 0.007) (939.795918367, 0.0) (1005.10204082, 0.0, (-1000000.0, -1.0))
3401_4889_3245.txt (4109.18367347, 0.0) (4218.36734694, 0.0) (3936.73469388, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
1045_1049_6868.txt (3920.40816327, 0.0) (4218.36734694, 0.0) (3916.32653061, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
3078_4233_4218.txt (3853.06122449, 0.0) (3993.87755102, 0.0) (3762.24489796, 0.0) (4007.14285714, 0.0, (-1000000.0, 40.0))
2071_2865_5700.txt (3975.51020408, 0.0) (4064.28571429, 0.0) (3912.24489796, 0.0) (4107.14285714, 0.0, (-1000000.0, 10.0))
3485_4565_5296.txt (3895.91836735, 0.0) (3957.14285714, 0.0) (3814.28571429, 0.0) (4005.10204082, 0.0, (-1000000.0, 30.0))
1219_1510_2773.txt (2332.65306122, 0.026) (2464.28571429, 0.027) (2194.89795918, 0.0) (2194.89795918, 0.0, (-1000000.0, 100.0))
5163_7302_2756.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4109.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
1827_2619_680.txt (2504.08163265, 0.0) (2521.42857143, 0.0) (2210.20408163, 0.0) (2550.0, 0.0, (-1000000.0, 30.0))
3080_4479_4412.txt (4057.14285714, 0.004) (4218.36734694, 0.004) (4014.28571429, 0.0) (4014.28571429, 0.0, (-1000000.0, 100.0))
1310_1900_4818.txt (3627.55102041, 0.0) (4159.18367347, 0.0) (3677.55102041, 0.0) (4159.18367347, 0.0, (-1000000.0, 0.0))
4414_6131_1950.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4079.59183673, 0.0) (4218.36734694, 0.0, (-1000000.0, 60.0))
474_895_2120.txt (1525.51020408, 0.0) (1903.06122449, 0.012) (1662.24489796, 0.0) (1841.83673469, 0.0, (-1000000.0, 40.0))
5015_6574_6969.txt (3995.91836735, 0.0) (4218.36734694, 0.0) (4059.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 50.0))
1764_2020_6702.txt (3932.65306122, 0.01) (4218.36734694, 0.01) (4014.28571429, 0.01) (4218.36734694, 0.01, (-1000000.0, 10.0))
2957_4036_1758.txt (3648.97959184, 0.0) (3809.18367347, 0.013) (3364.28571429, 0.0) (3771.42857143, 0.0, (-1000000.0, 10.0))
5915_8300_3499.txt (4088.7755102, 0.002) (4218.36734694, 0.001) (4188.7755102, 0.001) (4218.36734694, 0.001, (-1000000.0, 30.0))
1898_2960_2255.txt (2979.59183673, 0.01) (3274.48979592, 0.03) (2792.85714286, 0.0) (3056.12244898, 0.0, (-1000000.0, 30.0))
4787_6834_2412.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4138.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
3592_4720_7026.txt (4116.32653061, 0.005) (4218.36734694, 0.005) (3973.46938776, 0.0) (4016.32653061, 0.0, (-1000000.0, 80.0))
1434_1593_7383.txt (3975.51020408, 0.0) (4218.36734694, 0.0) (3957.14285714, 0.0) (4218.36734694, 0.0, (-1000000.0, 20.0))
96_433_1973.txt (1506.12244898, 0.005) (1684.69387755, 0.001) (1465.30612245, 0.0) (1709.18367347, 0.0, (-1000000.0, 20.0))
2898_4222_194.txt (3872.44897959, 0.0) (3952.04081633, 0.017) (3468.36734694, 0.0) (3872.44897959, 0.0, (-1000000.0, 10.0))
3664_5065_1360.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (3893.87755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
810_1124_1843.txt (1565.30612245, 0.022) (1843.87755102, 0.068) (1474.48979592, 0.0) (1680.6122449, 0.0, (-1000000.0, 50.0))
2365_3338_4414.txt (3782.65306122, 0.0) (3975.51020408, 0.0) (3619.3877551, 0.0) (3997.95918367, 0.0, (-1000000.0, 10.0))
1032_1250_6053.txt (3619.3877551, 0.0) (4057.14285714, 0.0) (3636.73469388, 0.0) (4057.14285714, 0.0, (-1000000.0, 0.0))
429_623_1491.txt (1321.42857143, 0.0) (1377.55102041, 0.008) (1300.0, 0.0) (1354.08163265, 0.0, (-1000000.0, 30.0))
3800_5409_4035.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4079.59183673, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
1509_2385_1471.txt (2323.46938776, 0.019) (2521.42857143, 0.025) (2278.57142857, 0.0) (2421.42857143, 0.0, (-1000000.0, 50.0))
3423_4877_3987.txt (3880.6122449, 0.0) (4057.14285714, 0.0) (3705.10204082, 0.0) (4077.55102041, 0.0, (-1000000.0, 20.0))
4059_5993_2024.txt (4066.32653061, 0.0) (4218.36734694, 0.0) (4027.55102041, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
2023_2503_4647.txt (3644.89795918, 0.0) (4066.32653061, 0.0) (3597.95918367, 0.0) (4066.32653061, 0.0, (-1000000.0, 0.0))
2916_4449_602.txt (3968.36734694, 0.0) (4129.59183673, 0.016) (3601.02040816, 0.0) (4040.81632653, 0.0, (-1000000.0, 10.0))
2455_3070_6041.txt (3989.79591837, 0.0) (4218.36734694, 0.0) (4045.91836735, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
3051_4107_3764.txt (4000.0, 0.0) (4218.36734694, 0.0) (3838.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
5591_7556_3694.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
540_661_3984.txt (2822.44897959, 0.0) (3189.79591837, 0.005) (2722.44897959, 0.0) (3178.57142857, 0.0, (-1000000.0, 10.0))
1064_1206_7173.txt (3916.32653061, 0.0) (4188.7755102, 0.0) (3997.95918367, 0.0) (4188.7755102, 0.0, (-1000000.0, 0.0))
1961_2834_3038.txt (2858.16326531, 0.007) (3217.34693878, 0.026) (2815.30612245, 0.0) (3037.75510204, 0.0, (-1000000.0, 50.0))
4531_6415_4204.txt (4109.18367347, 0.0) (4218.36734694, 0.0) (4009.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 20.0))
5946_8278_3652.txt (4125.51020408, 0.004) (4218.36734694, 0.004) (3934.69387755, 0.0) (4079.59183673, 0.0, (-1000000.0, 50.0))
2094_2754_6436.txt (3959.18367347, 0.0) (4145.91836735, 0.0) (3916.32653061, 0.0) (4168.36734694, 0.0, (-1000000.0, 20.0))
475_605_2057.txt (1511.2244898, 0.0) (1792.85714286, 0.001) (1600.0, 0.0) (1827.55102041, 0.0, (-1000000.0, 10.0))
1236_1981_3227.txt (2972.44897959, 0.008) (3283.33333333, 0.067) (2829.59183673, 0.0) (2843.87755102, 0.0, (-1000000.0, 90.0))
89_311_1769.txt (1277.55102041, 0.0) (1415.30612245, 0.008) (1243.87755102, 0.0) (1422.44897959, 0.0, (-1000000.0, 30.0))
158_328_3429.txt (2252.04081633, 0.0) (2572.44897959, 0.002) (2181.63265306, 0.0) (2529.59183673, 0.0, (-1000000.0, 20.0))
984_1027_5414.txt (3283.67346939, 0.0) (3752.04081633, 0.021) (3303.06122449, 0.0) (3488.7755102, 0.0, (-1000000.0, 50.0))
4920_6971_4981.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
3784_5126_3594.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (3977.55102041, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
3912_5443_6195.txt (3910.20408163, 0.0) (3993.87755102, 0.0) (3871.42857143, 0.0) (3993.87755102, 0.0, (-1000000.0, 0.0))
371_721_225.txt (746.93877551, 0.0) (758.163265306, 0.001) (650.0, 0.0) (780.612244898, 0.0, (-1000000.0, 10.0))
913_1332_4362.txt (3090.81632653, 0.0) (3673.46938776, 0.02) (3173.46938776, 0.0) (3510.20408163, 0.0, (-1000000.0, 10.0))
93_434_1684.txt (1551.02040816, 0.0) (1635.71428571, 0.0) (1548.97959184, 0.0) (1635.71428571, 0.0, (-1000000.0, 0.0))
1536_2477_1945.txt (2582.65306122, 0.0) (2842.85714286, 0.015) (2437.75510204, 0.0) (2760.20408163, 0.0, (-1000000.0, 20.0))
3463_4653_4987.txt (4116.32653061, 0.0) (4188.7755102, 0.0) (3943.87755102, 0.0) (4188.7755102, 0.0, (-1000000.0, 0.0))
4385_6151_1479.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4116.32653061, 0.0) (4218.36734694, 0.0, (-1000000.0, 60.0))
4095_5724_2976.txt (3986.73469388, 0.0) (4218.36734694, 0.001) (3784.69387755, 0.0) (4188.7755102, 0.0, (-1000000.0, 10.0))
4759_6529_1657.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
135_455_2668.txt (2131.63265306, 0.01) (2351.02040816, 0.037) (1979.59183673, 0.003) (2113.26530612, 0.0, (-1000000.0, 50.0))
553_977_4389.txt (2991.83673469, 0.0) (3429.59183673, 0.0) (2947.95918367, 0.0) (3429.59183673, 0.0, (-1000000.0, 0.0))
4332_6118_50.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4043.87755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
1260_1567_3523.txt (3009.18367347, 0.009) (3230.6122449, 0.039) (2785.71428571, 0.0) (2933.67346939, 0.0, (-1000000.0, 70.0))
4334_6245_205.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4066.32653061, 0.0) (4218.36734694, 0.0, (-1000000.0, 50.0))
2680_3727_3439.txt (3381.63265306, 0.007) (3914.28571429, 0.017) (3360.20408163, 0.0) (3564.28571429, 0.0, (-1000000.0, 50.0))
3132_4402_5497.txt (4095.91836735, 0.003) (4218.36734694, 0.004) (3907.14285714, 0.0) (4159.18367347, 0.0, (-1000000.0, 30.0))
3272_4776_652.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (3800.0, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
1986_2734_3941.txt (3494.89795918, 0.0) (3920.40816327, 0.013) (3404.08163265, 0.0) (3590.81632653, 0.0, (-1000000.0, 40.0))
5412_7699_402.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4168.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 80.0))
3099_4279_4589.txt (3890.81632653, 0.0) (4218.36734694, 0.0) (3936.73469388, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
4127_5733_3068.txt (4079.59183673, 0.0) (4218.36734694, 0.0) (4036.73469388, 0.0) (4218.36734694, 0.0, (-1000000.0, 50.0))
190_496_3770.txt (2672.44897959, 0.0) (2914.28571429, 0.028) (2294.89795918, 0.0) (2672.44897959, 0.0, (-1000000.0, -1.0))
1200_1500_2076.txt (2328.57142857, 0.0) (2514.28571429, 0.011) (2135.71428571, 0.0) (2477.55102041, 0.0, (-1000000.0, 10.0))
5031_6700_7069.txt (3991.83673469, 0.0) (4105.10204082, 0.0) (3903.06122449, 0.0) (4107.14285714, 0.0, (-1000000.0, 30.0))
2574_3964_1225.txt (3484.69387755, 0.0) (3623.46938776, 0.019) (3164.28571429, 0.0) (3564.28571429, 0.0, (-1000000.0, 10.0))
5307_7168_5539.txt (4125.51020408, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
2469_3001_6491.txt (3975.51020408, 0.0) (4218.36734694, 0.0) (4005.10204082, 0.0) (4218.36734694, 0.0, (-1000000.0, 40.0))
3988_5581_555.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (3977.55102041, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
2167_3171_107.txt (2931.63265306, 0.0) (2961.2244898, 0.0) (2563.26530612, 0.0) (2961.2244898, 0.0, (-1000000.0, 10.0))
2590_3685_1152.txt (3273.46938776, 0.006) (3481.63265306, 0.019) (3021.42857143, 0.0) (3340.81632653, 0.0, (-1000000.0, 40.0))
1341_1861_5329.txt (3612.24489796, 0.0) (4105.10204082, 0.0) (3784.69387755, 0.0) (4105.10204082, 0.0, (-1000000.0, 10.0))
712_927_7384.txt (3897.95918367, 0.003) (4218.36734694, 0.001) (4029.59183673, 0.001) (4218.36734694, 0.001, (-1000000.0, 30.0))
1550_2112_2376.txt (2338.7755102, 0.0) (2558.16326531, 0.025) (2164.28571429, 0.0) (2416.32653061, 0.0, (-1000000.0, 40.0))
496_710_2958.txt (2074.48979592, 0.0) (2320.40816327, 0.0) (2048.97959184, 0.0) (2320.40816327, 0.0, (-1000000.0, 0.0))
2142_2996_7035.txt (3893.87755102, 0.0) (4057.14285714, 0.0) (3953.06122449, 0.0) (4077.55102041, 0.0, (-1000000.0, 20.0))
3022_4346_2501.txt (3897.95918367, 0.0) (4145.91836735, 0.0) (3679.59183673, 0.0) (4145.91836735, 0.0, (-1000000.0, 0.0))
6182_8642_1360.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
1428_1522_7067.txt (3771.42857143, 0.0) (4005.10204082, 0.0) (3680.6122449, 0.0) (4005.10204082, 0.0, (-1000000.0, 0.0))
2363_3044_4177.txt (3452.04081633, 0.0) (3973.46938776, 0.0) (3548.97959184, 0.0) (3973.46938776, 0.0, (-1000000.0, 0.0))
1979_2561_3916.txt (3398.97959184, 0.0) (3734.69387755, 0.016) (3298.97959184, 0.0) (3564.28571429, 0.0, (-1000000.0, 30.0))
5498_7681_2175.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4059.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
586_884_4533.txt (3358.16326531, 0.004) (3827.55102041, 0.035) (3425.51020408, 0.0) (3672.44897959, 0.0, (-1000000.0, 30.0))
4386_6227_1409.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4038.7755102, 0.0) (4218.36734694, 0.0, (-1000000.0, 30.0))
3137_4436_5490.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (4109.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 80.0))
3354_4552_2118.txt (3868.36734694, 0.0) (4218.36734694, 0.0) (3752.04081633, 0.0) (4218.36734694, 0.0, (-1000000.0, 0.0))
1381_1614_6222.txt (3665.30612245, 0.01) (4188.7755102, 0.009) (3639.79591837, 0.009) (4188.7755102, 0.009, (-1000000.0, 0.0))
3406_4873_3024.txt (3914.28571429, 0.0) (4168.36734694, 0.008) (3826.53061224, 0.0) (4129.59183673, 0.0, (-1000000.0, 20.0))
5532_7875_2860.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
5865_8357_2196.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0) (4218.36734694, 0.0, (-1000000.0, 100.0))
5687_7581_5964.txt (4077.55102041, 0.001) (4218.36734694, 0.001) (4100.0, 0.0) (4159.18367347, 0.0, (-1000000.0, 70.0))
3547_4814_6149.txt (3970.40816327, 0.001) (4218.36734694, 0.001) (4000.0, 0.0) (4168.36734694, 0.0, (-1000000.0, 40.0))
3134_4415_5251.txt (4016.32653061, 0.0) (4218.36734694, 0.0) (4047.95918367, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
1736_2164_6051.txt (3886.73469388, 0.0) (4218.36734694, 0.0) (3934.69387755, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
1263_1912_3791.txt (3369.3877551, 0.012) (3547.95918367, 0.029) (3183.67346939, 0.007) (3183.67346939, 0.007, (-1000000.0, 100.0))
7_413_460.txt (537.755102041, 0.0) (558.163265306, 0.041) (513.265306122, 0.0) (542.857142857, 0.0, (-1000000.0, 70.0))
3857_5253_5002.txt (4218.36734694, 0.0) (4218.36734694, 0.0) (4159.18367347, 0.0) (4218.36734694, 0.0, (-1000000.0, 70.0))
4017_5888_1425.txt (4188.7755102, 0.0) (4218.36734694, 0.0) (3947.95918367, 0.0) (4218.36734694, 0.0, (-1000000.0, 10.0))
4489_6432_3740.txt (4023.46938776, 0.0) (4218.36734694, 0.0) (3961.2244898, 0.0) (4218.36734694, 0.0, (-1000000.0, 20.0))
1608_2395_3061.txt (3074.48979592, 0.0) (3330.6122449, 0.014) (2978.57142857, 0.0) (3170.40816327, 0.0, (-1000000.0, 20.0))
3104_4145_4912.txt (3916.32653061, 0.0) (4082.65306122, 0.0) (3805.10204082, 0.0) (4082.65306122, 0.0, (-1000000.0, 0.0))
4514_6233_4258.txt (4138.7755102, 0.0) (4168.36734694, 0.0) (4043.87755102, 0.0) (4168.36734694, 0.0, (-1000000.0, 10.0))
